####################################
#       __    ______  ______       #
#      |  |  |  ____||  ____|      #
#      |  |  | | __  | | __        #
#      |  |__| ||_ | | ||_ |       #
#      |_____|\____| |_____|       #
# -------------------------------- #
#   >> https://lucianogg.info      #
####################################
#     Script p/ LFS Project        #
####################################

# HEADER: fase_instalacao,id_receita,nome_pacote,versao_pacote,arquivo_tarball,url_fonte

# ==============================================================================
# FASE 0: Patches (Apenas Download, ignorados no motor de construção)
# ==============================================================================
2,manpages,man-pages,6.12,man-pages-6.12.tar.xz,https://www.kernel.org/pub/linux/docs/man-pages/man-pages-6.12.tar.xz
2,ianaetc,iana-etc,20250123,iana-etc-20250123.tar.gz,https://github.com/Mic92/iana-etc/releases/download/20250123/iana-etc-20250123.tar.gz
2,glibc_final,glibc,2.41,glibc-2.41.tar.gz,https://ftp.uni-erlangen.de/gnu/glibc/glibc-2.41.tar.gz
2,zlib,zlib,1.3,zlib-1.3.tar.xz,https://github.com/madler/zlib/releases/download/v1.3/zlib-1.3.tar.xz
2,bzip2,bzip2,1.0.8,bzip2-1.0.8.tar.gz,https://www.sourceware.org/pub/bzip2/bzip2-1.0.8.tar.gz
2,xz_final,xz,5.6.1,xz-5.6.1.tar.gz,http://download.openpkg.org/components/cache/xz/xz-5.6.1.tar.gz
2,zstd,zstd,1.5.5,zstd-1.5.5.tar.gz,https://github.com/facebook/zstd/releases/download/v1.5.5/zstd-1.5.5.tar.gz
2,lz4,lz4,1.10.0,lz4-1.10.0.tar.gz,https://github.com/lz4/lz4/releases/download/v1.10.0/lz4-1.10.0.tar.gz
2,libxcrypt,libxcrypt,4.4.38,libxcrypt-4.4.38.tar.xz,https://github.com/besser82/libxcrypt/releases/download/v4.4.38/libxcrypt-4.4.38.tar.xz
2,file_final,file,5.46,file-5.46.tar.gz,https://astron.com/pub/file/file-5.46.tar.gz
2,readline,readline,8.2.13,readline-8.2.13.tar.gz,https://ftp.uni-erlangen.de/gnu/readline/readline-8.2.13.tar.gz
2,m4_final,m4,1.4.19,m4-1.4.19.tar.xz,https://ftp.uni-erlangen.de/gnu/m4/m4-1.4.19.tar.xz
2,bc,bc,7.0.3,bc-7.0.3.tar.xz,https://github.com/gavinhoward/bc/releases/download/7.0.3/bc-7.0.3.tar.xz
2,flex,flex,2.6.4,flex-2.6.4.tar.gz,https://github.com/westes/flex/releases/download/v2.6.4/flex-2.6.4.tar.gz
2,tcl,tcl,8.6.16,tcl8.6.16-src.tar.gz,https://netix.dl.sourceforge.net/project/tcl/Tcl/8.6.16/tcl8.6.16-src.tar.gz
2,expect,expect,5.45.4,expect5.45.4.tar.gz,https://prdownloads.sourceforge.net/expect/expect5.45.4.tar.gz
2,dejagnu,dejagnu,1.6.3-rc5,dejagnu-1.6.3-rc5.tar.gz,https://mirror.ihost.md/gnu-alpha/dejagnu/dejagnu-1.6.3-rc5.tar.gz
2,binutils_final,binutils,2.44,binutils-2.44.tar.xz,https://sourceware.org/pub/binutils/releases/binutils-2.44.tar.xz
2,gmp,gmp,6.3.0,gmp-6.3.0.tar.xz,https://ftp.uni-erlangen.de/gnu/gmp/gmp-6.3.0.tar.xz
2,mpfr,mpfr,4.2.1,mpfr-4.2.1.tar.xz,https://www.mpfr.org/mpfr-4.2.1/mpfr-4.2.1.tar.xz
2,mpc,mpc,1.3.1,mpc-1.3.1.tar.gz,https://ftp.uni-erlangen.de/gnu/mpc/mpc-1.3.1.tar.gz
2,attr,attr,2.5.2,attr-2.5.2.tar.gz,https://download.savannah.gnu.org/releases/attr/attr-2.5.2.tar.gz
2,acl,acl,2.3.2,acl-2.3.2.tar.xz,https://download.savannah.gnu.org/releases/acl/acl-2.3.2.tar.xz
2,libcap,libcap,2.73,libcap-2.73.tar.xz,https://www.kernel.org/pub/linux/libs/security/linux-privs/libcap2/libcap-2.73.tar.xz
2,shadow,shadow,4.14.6,shadow-4.14.6.tar.gz,https://github.com/shadow-maint/shadow/releases/download/4.14.6/shadow-4.14.6.tar.gz
2,gcc_final,gcc,14.2.0,gcc-14.2.0.tar.xz,https://toolchains.bootlin.com/downloads/releases/sources/gcc-final-14.2.0/gcc-14.2.0.tar.xz
2,pkgconf,pkgconf,2.3.0,pkgconf-2.3.0.tar.xz,https://distfiles.ariadne.space/pkgconf/pkgconf-2.3.0.tar.xz
2,ncurses_final,ncurses,6.5,ncurses-6.5.tar.gz,https://invisible-mirror.net/archives/ncurses/ncurses-6.5.tar.gz
2,sed_final,sed,4.9,sed-4.9.tar.xz,https://ftp.uni-erlangen.de/gnu/sed/sed-4.9.tar.xz
2,psmisc,psmisc,23.7,psmisc-23.7.tar.xz,https://deac-fra.dl.sourceforge.net/project/psmisc/psmisc/psmisc-23.7.tar.xz
2,gettext,gettext,0.24.1,gettext-0.24.1.tar.gz,https://ftp.uni-erlangen.de/gnu/gettext/gettext-0.24.1.tar.gz
2,bison,bison,3.8.2,bison-3.8.2.tar.xz,https://ftp.uni-erlangen.de/gnu/bison/bison-3.8.2.tar.xz
2,grep_final,grep,3.11,grep-3.11.tar.xz,https://ftp.uni-erlangen.de/gnu/grep/grep-3.11.tar.xz
2,bash_final,bash,5.2.37,bash-5.2.37.tar.gz,https://ftp.uni-erlangen.de/gnu/bash/bash-5.2.37.tar.gz
2,libtool,libtool,2.5.4,libtool-2.5.4.tar.xz,https://ftp.uni-erlangen.de/gnu/libtool/libtool-2.5.4.tar.xz
2,gdbm,gdbm,1.24,gdbm-1.24.tar.gz,https://ftp.uni-erlangen.de/gnu/gdbm/gdbm-1.24.tar.gz
2,gperf,gperf,3.1,gperf-3.1.tar.gz,https://ftp.uni-erlangen.de/gnu/gperf/gperf-3.1.tar.gz
2,expat,expat,2.6.4,expat-2.6.4.tar.xz,https://github.com/libexpat/libexpat/releases/download/R_2_6_4/expat-2.6.4.tar.xz
2,inetutils,inetutils,2.6,inetutils-2.6.tar.xz,https://ftp.uni-erlangen.de/gnu/inetutils/inetutils-2.6.tar.xz
2,less,less,668,less-668.tar.gz,https://www.greenwoodsoftware.com/less/less-668.tar.gz
2,perl,perl,5.40.1,perl-5.40.1.tar.xz,https://www.cpan.org/src/5.0/perl-5.40.1.tar.xz
2,xmlparser,XML-Parser,2.47,XML-Parser-2.47.tar.gz,https://cpan.metacpan.org/authors/id/T/TO/TODDR/XML-Parser-2.47.tar.gz
2,intltool,intltool,0.51.0,intltool-0.51.0.tar.gz,https://launchpad.net/intltool/trunk/0.51.0/+download/intltool-0.51.0.tar.gz
2,autoconf,autoconf,2.72,autoconf-2.72.tar.xz,https://ftp.uni-erlangen.de/gnu/autoconf/autoconf-2.72.tar.xz
2,automake,automake,1.17,automake-1.17.tar.xz,https://ftp.uni-erlangen.de/gnu/automake/automake-1.17.tar.xz
2,openssl,openssl,3.4.1,openssl-3.4.1.tar.gz,https://github.com/openssl/openssl/releases/download/openssl-3.4.1/openssl-3.4.1.tar.gz
